0.000000000000000000e+00;3.594793752705931933e+00;6.956622491052003809e+00;5.398137726426408989e+00;9.188490298099580400e+00
3.594793752705931933e+00;0.000000000000000000e+00;7.264241844966813133e+00;5.726272566560814070e+00;9.733858666707188689e+00
6.956622491052003809e+00;7.264241844966813133e+00;0.000000000000000000e+00;9.282862747024891448e+00;5.296246361294043581e+00
5.398137726426408989e+00;5.726272566560814070e+00;9.282862747024891448e+00;0.000000000000000000e+00;1.210197867004308137e+01
9.188490298099580400e+00;9.733858666707188689e+00;5.296246361294043581e+00;1.210197867004308137e+01;0.000000000000000000e+00
