   -3.141593       20.136566     0.102052
   -3.013365       13.987031     0.080405
   -2.885136        9.931828     0.089957
   -2.756908        7.365291     0.087145
   -2.628680        6.066467     0.090956
   -2.500452        5.955849     0.082955
   -2.372223        6.569622     0.082584
   -2.243995        7.414009     0.077917
   -2.115767        8.289737     0.068412
   -1.987538        8.863071     0.059831
   -1.859310        8.942915     0.049338
   -1.731082        7.985448     0.055434
   -1.602854        6.411565     0.065260
   -1.474625        5.042170     0.069489
   -1.346397        4.791775     0.081833
   -1.218169        6.154109     0.077697
   -1.089940        8.977946     0.075177
   -0.961712       12.897469     0.083949
   -0.833484       17.679906     0.094691
   -0.705256       22.949601     0.102292
   -0.577027       28.435090     0.106110
   -0.448799       33.771566     0.118746
   -0.320571       38.398250     0.139844
   -0.192342       41.719863     0.152823
   -0.064114       43.305179     0.158795
    0.064114       43.013495     0.162306
    0.192342       40.708895     0.163779
    0.320571       36.289243     0.177090
    0.448799       31.124885     0.170527
    0.577027       25.612083     0.169523
    0.705256       20.314097     0.180997
    0.833484       16.061827     0.179199
    0.961712       13.564235     0.189274
    1.089940       12.964969     0.190437
    1.218169       14.758642     0.194357
    1.346397       18.754827     0.185850
    1.474625       25.371996     0.182478
    1.602854       33.955098     0.190298
    1.731082       44.120368     0.210710
    1.859310       53.648544     0.254610
    1.987538       61.918855     0.251901
    2.115767       67.281479     0.263957
    2.243995       68.962530     0.242403
    2.372223       65.409629     0.203943
    2.500452       59.257269     0.190326
    2.628680       51.461114     0.173196
    2.756908       42.840676     0.133007
    2.885136       34.126484     0.120537
    3.013365       26.352135     0.097220
    3.141593       23.320034     0.109127
