   -3.141593       20.146143     0.099663
   -3.013365       13.994362     0.079967
   -2.885136        9.940502     0.084015
   -2.756908        7.373019     0.085776
   -2.628680        6.074305     0.082591
   -2.500452        5.964191     0.079873
   -2.372223        6.579200     0.081223
   -2.243995        7.421464     0.074245
   -2.115767        8.298604     0.068980
   -1.987538        8.869268     0.059961
   -1.859310        8.948071     0.052504
   -1.731082        7.982284     0.053273
   -1.602854        6.407762     0.064407
   -1.474625        5.032157     0.070660
   -1.346397        4.785943     0.077292
   -1.218169        6.140533     0.075714
   -1.089940        8.974700     0.075368
   -0.961712       12.891883     0.079390
   -0.833484       17.674121     0.090104
   -0.705256       22.949535     0.095251
   -0.577027       28.441294     0.101975
   -0.448799       33.777575     0.116866
   -0.320571       38.389201     0.133759
   -0.192342       41.720454     0.148984
   -0.064114       43.307236     0.147114
    0.064114       43.014858     0.152747
    0.192342       40.710361     0.161546
    0.320571       36.289820     0.164564
    0.448799       31.130833     0.162610
    0.577027       25.621660     0.167103
    0.705256       20.321757     0.170341
    0.833484       16.070802     0.173040
    0.961712       13.572710     0.184264
    1.089940       12.974547     0.182797
    1.218169       14.765457     0.185822
    1.346397       18.764404     0.178340
    1.474625       25.379116     0.172809
    1.602854       33.960313     0.187216
    1.731082       44.129946     0.202670
    1.859310       53.658121     0.240324
    1.987538       61.928432     0.248296
    2.115767       67.291056     0.250257
    2.243995       68.972107     0.244109
    2.372223       65.419207     0.199137
    2.500452       59.266846     0.185289
    2.628680       51.470691     0.162792
    2.756908       42.849062     0.146660
    2.885136       34.133991     0.118649
    3.013365       26.360711     0.100575
    3.141593       23.329612     0.101981
