   -3.141593       20.136606     0.098294
   -3.013365       13.993805     0.076606
   -2.885136        9.936372     0.076495
   -2.756908        7.365825     0.077371
   -2.628680        6.073160     0.076631
   -2.500452        5.961551     0.074446
   -2.372223        6.573894     0.072730
   -2.243995        7.415514     0.070064
   -2.115767        8.294116     0.064903
   -1.987538        8.870276     0.060589
   -1.859310        8.949643     0.053929
   -1.731082        7.985243     0.053047
   -1.602854        6.410721     0.059361
   -1.474625        5.035115     0.066082
   -1.346397        4.788902     0.069821
   -1.218169        6.143492     0.067775
   -1.089940        8.977658     0.071830
   -0.961712       12.894841     0.075520
   -0.833484       17.677080     0.087487
   -0.705256       22.952493     0.092800
   -0.577027       28.444253     0.102566
   -0.448799       33.780533     0.114288
   -0.320571       38.392160     0.132777
   -0.192342       41.723412     0.145083
   -0.064114       43.310194     0.143034
    0.064114       43.017817     0.148257
    0.192342       40.713319     0.148523
    0.320571       36.292778     0.148102
    0.448799       31.133792     0.146298
    0.577027       25.624618     0.146413
    0.705256       20.324716     0.144840
    0.833484       16.073760     0.146959
    0.961712       13.575669     0.153098
    1.089940       12.977505     0.155926
    1.218169       14.768415     0.153024
    1.346397       18.767362     0.153871
    1.474625       25.382074     0.152282
    1.602854       33.963271     0.165418
    1.731082       44.132904     0.185753
    1.859310       53.661080     0.217876
    1.987538       61.931391     0.233682
    2.115767       67.294015     0.244945
    2.243995       68.975065     0.246192
    2.372223       65.422165     0.203103
    2.500452       59.269805     0.191077
    2.628680       51.473650     0.164285
    2.756908       42.852020     0.137457
    2.885136       34.136949     0.120689
    3.013365       26.361349     0.094611
    3.141593       23.332570     0.102418
