   -3.141593       27.461978     0.859695
   -3.013365       20.994778     0.973857
   -2.885136       16.766956     0.711976
   -2.756908       14.120806     0.682284
   -2.628680       13.554459     0.683680
   -2.500452       13.402304     0.649493
   -2.372223       14.075681     0.661002
   -2.243995       14.851565     0.648693
   -2.115767       15.236422     0.670714
   -1.987538       15.364842     0.682270
   -1.859310       14.749688     0.687221
   -1.731082       13.532755     0.681235
   -1.602854       11.980927     0.661486
   -1.474625       10.353119     0.670782
   -1.346397        9.686199     0.671193
   -1.218169        9.537215     0.679782
   -1.089940       10.032403     0.690753
   -0.961712       10.994679     0.714014
   -0.833484       13.237869     0.731765
   -0.705256       16.142165     0.782028
   -0.577027       20.092029     1.182572
   -0.448799       23.675825     1.797301
   -0.320571       22.538476     1.447994
   -0.192342       26.367497     2.491132
   -0.064114       24.831584     1.796209
    0.064114       34.743483     2.450330
    0.192342       34.515944     2.177225
    0.320571       28.902454     1.106830
    0.448799       22.437721     0.938196
    0.577027       15.591109     0.288479
    0.705256       10.570100     0.166527
    0.833484        6.129044     0.116711
    0.961712        3.480282     0.108786
    1.089940        2.811572     0.106160
    1.218169        4.548119     0.124221
    1.346397        8.974707     0.150581
    1.474625       15.401568     0.306921
    1.602854       25.911148     2.326147
    1.731082             Inf          Inf
    1.859310             Inf          Inf
    1.987538             Inf          Inf
    2.115767             Inf          Inf
    2.243995             Inf          Inf
    2.372223             Inf          Inf
    2.500452             Inf          Inf
    2.628680             Inf          Inf
    2.756908             Inf          Inf
    2.885136             Inf          Inf
    3.013365       27.510721     2.323286
    3.141593       25.289544     2.238629
