   -3.141593       27.462083     0.901694
   -3.013365       20.994883     0.980272
   -2.885136       16.767061     0.733158
   -2.756908       14.120912     0.662995
   -2.628680       13.554564     0.656457
   -2.500452       13.402409     0.631878
   -2.372223       14.075786     0.652189
   -2.243995       14.851670     0.640105
   -2.115767       15.236527     0.676538
   -1.987538       15.364947     0.697668
   -1.859310       14.749794     0.689851
   -1.731082       13.532860     0.673209
   -1.602854       11.981032     0.658206
   -1.474625       10.353224     0.661586
   -1.346397        9.686305     0.666883
   -1.218169        9.537320     0.672999
   -1.089940       10.032508     0.685475
   -0.961712       10.994784     0.706618
   -0.833484       13.237974     0.746637
   -0.705256       16.142270     0.768379
   -0.577027       20.092134     1.041438
   -0.448799       23.675930     1.802755
   -0.320571       22.538581     1.423211
   -0.192342       26.367602     2.452207
   -0.064114       24.831689     1.800346
    0.064114       34.743588     2.448563
    0.192342       34.516049     2.169657
    0.320571       28.902559     1.101180
    0.448799       22.437827     0.942026
    0.577027       15.591214     0.256562
    0.705256       10.570205     0.177689
    0.833484        6.129149     0.113291
    0.961712        3.480388     0.107390
    1.089940        2.811677     0.105088
    1.218169        4.547573     0.117469
    1.346397        8.974812     0.150787
    1.474625       15.401674     0.338720
    1.602854       25.911253     2.323809
    1.731082             Inf          Inf
    1.859310             Inf          Inf
    1.987538             Inf          Inf
    2.115767             Inf          Inf
    2.243995             Inf          Inf
    2.372223             Inf          Inf
    2.500452             Inf          Inf
    2.628680             Inf          Inf
    2.756908             Inf          Inf
    2.885136             Inf          Inf
    3.013365       27.510827     2.320492
    3.141593       25.289649     2.234879
