   -3.141593       27.459833     0.805964
   -3.013365       20.992633     0.902047
   -2.885136       16.764811     0.615421
   -2.756908       14.118662     0.537618
   -2.628680       13.552314     0.512745
   -2.500452       13.400159     0.492170
   -2.372223       14.073536     0.505726
   -2.243995       14.849420     0.493152
   -2.115767       15.234277     0.523470
   -1.987538       15.362697     0.547949
   -1.859310       14.747544     0.517240
   -1.731082       13.530610     0.508728
   -1.602854       11.978782     0.494580
   -1.474625       10.350974     0.493282
   -1.346397        9.684055     0.494152
   -1.218169        9.535070     0.501724
   -1.089940       10.030258     0.511991
   -0.961712       10.992534     0.535681
   -0.833484       13.235724     0.566963
   -0.705256       16.140020     0.597630
   -0.577027       20.089884     0.985406
   -0.448799       23.673681     1.806057
   -0.320571       22.536332     1.418663
   -0.192342       26.365352     2.466965
   -0.064114       24.829439     1.804880
    0.064114       34.741338     2.476981
    0.192342       34.513799     2.166426
    0.320571       28.900309     1.051869
    0.448799       22.435577     0.980492
    0.577027       15.588964     0.303228
    0.705256       10.568679     0.159261
    0.833484        6.129146     0.089251
    0.961712        3.480634     0.082916
    1.089940        2.811398     0.079785
    1.218169        4.549939     0.090052
    1.346397        8.974197     0.124369
    1.474625       15.399424     0.293312
    1.602854       25.909003     2.363874
    1.731082             Inf          Inf
    1.859310             Inf          Inf
    1.987538             Inf          Inf
    2.115767             Inf          Inf
    2.243995             Inf          Inf
    2.372223             Inf          Inf
    2.500452             Inf          Inf
    2.628680             Inf          Inf
    2.756908             Inf          Inf
    2.885136             Inf          Inf
    3.013365       27.508577     2.309337
    3.141593       25.287399     2.226071
