#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
   -3.141592654   14.661682083  -50.640612610
   -3.036872898    9.887172759  -40.452350974
   -2.932153143    6.193273280  -30.126689883
   -2.827433388    3.549134695  -20.551783194
   -2.722713633    1.843280806  -12.315019977
   -2.617993878    0.922348244   -5.502773048
   -2.513274123    0.649161736    0.097979870
   -2.408554368    0.909267107    4.655492890
   -2.303834613    1.587683450    7.961583512
   -2.199114858    2.513190955    9.224222293
   -2.094395102    3.427414791    7.657795443
   -1.989675347    4.025645235    3.263131394
   -1.884955592    4.059563240   -2.878325956
   -1.780235837    3.446581134   -8.711482667
   -1.675516082    2.337991844  -12.015204770
   -1.570796327    1.090506787  -11.157006559
   -1.466076572    0.170327973   -5.861800562
   -1.361356817    0.000000000    2.909113444
   -1.256637061    0.848628652   13.236226184
   -1.151917306    2.771932958   23.123559421
   -1.047197551    5.642584333   31.164532979
   -0.942477796    9.228782250   36.786703744
   -0.837758041   13.279458562   40.094301845
   -0.733038286   17.574997421   41.588580754
   -0.628318531   21.951811510   41.656538960
   -0.523598776   26.262431283   40.326411057
   -0.418879020   30.339366405   37.023925997
   -0.314159265   33.934758870   30.976484756
   -0.209439510   36.730952382   21.767938592
   -0.104719755   38.409689835    9.823066694
    0.000000000   38.751745658   -3.555869725
    0.104719755   37.695225545  -16.518203491
    0.209439510   35.369550563  -27.563662088
    0.314159265   32.035080955  -35.723924950
    0.418879020   28.013970558  -40.644060706
    0.523598776   23.638731799  -42.508377813
    0.628318531   19.220307446  -41.500487626
    0.733038286   15.062406094  -37.472171364
    0.837758041   11.503580632  -29.963410857
    0.942477796    8.934346800  -18.519630393
    1.047197551    7.766118806   -3.282188798
    1.151917306    8.351463535   14.708764700
    1.256637061   10.889373684   33.654146313
    1.361356817   15.363721879   51.349183135
    1.466076572   21.531832532   65.630689783
    1.570796327   28.939773911   74.801336871
    1.675516082   36.984935929   77.616223894
    1.780235837   44.964038156   73.537773146
    1.884955592   52.157175772   62.655862122
    1.989675347   57.892632861   45.959931879
    2.094395102   61.652733075   25.280468335
    2.199114858   63.144476690    3.053845705
    2.303834613   62.333563656  -18.361650464
    2.408554368   59.402696294  -37.200063511
    2.513274123   54.682501766  -52.378980191
    2.617993878   48.594524755  -63.223691383
    2.722713633   41.623169295  -69.189339910
    2.827433388   34.287201727  -70.144406366
    2.932153143   27.093467685  -66.647577552
    3.036872898   20.453751391  -59.742431950
