#! FIELDS phi file.free der_phi
#! SET min_phi -pi
#! SET max_phi pi
#! SET nbins_phi  60
#! SET periodic_phi true
   -3.141592654   15.441609005  -48.926226351
   -3.036872898   10.857210429  -38.596959064
   -2.932153143    7.348323750  -28.507633337
   -2.827433388    4.846418016  -19.475250533
   -2.722713633    3.217276528  -11.921002937
   -2.617993878    2.304079225   -5.716961207
   -2.513274123    1.984756504   -0.525331243
   -2.408554368    2.166368624    3.812335568
   -2.303834613    2.749218227    6.991773605
   -2.199114858    3.566056357    8.116380064
   -2.094395102    4.354500382    6.365309458
   -1.989675347    4.806813982    1.781011150
   -1.884955592    4.678469384   -4.468328603
   -1.780235837    3.899068552  -10.265698607
   -1.675516082    2.635557237  -13.390602873
   -1.570796327    1.257187378  -12.260933350
   -1.466076572    0.237047136   -6.656483014
   -1.361356817    0.000000000    2.440130194
   -1.256637061    0.817118214   13.118451134
   -1.151917306    2.747630071   23.391363307
   -1.047197551    5.666279899   31.816067821
   -0.942477796    9.337075794   37.738640620
   -0.837758041   13.495082005   41.161429483
   -0.733038286   17.897023463   42.517972739
   -0.628318531   22.351938507   42.185066030
   -0.523598776   26.687138240   40.244369136
   -0.418879020   30.717782034   36.220342604
   -0.314159265   34.191101956   29.470006887
   -0.209439510   36.799244212   19.732431037
   -0.104719755   38.250039502    7.574732713
    0.000000000   38.362123622   -5.628573761
    0.104719755   37.112876919  -18.074767386
    0.209439510   34.659132775  -28.438870439
    0.314159265   31.266457240  -35.985607140
    0.418879020   27.238723374  -40.553816149
    0.523598776   22.876464481  -42.395703572
    0.628318531   18.459099556  -41.613096181
    0.733038286   14.273338559  -37.875686780
    0.837758041   10.661670137  -30.527982629
    0.942477796    8.035937644  -18.974562393
    1.047197551    6.838225419   -3.341520923
    1.151917306    7.446636249   15.227211428
    1.256637061   10.069912908   34.756843750
    1.361356817   14.682795937   52.850260488
    1.466076572   21.015870743   67.228420491
    1.570796327   28.582853314   76.209957060
    1.675516082   36.758449693   78.697041272
    1.780235837   44.836206082   74.375753822
    1.884955592   52.114291617   63.491840966
    1.989675347   57.947251412   47.017784492
    2.094395102   61.832029637   26.591098161
    2.199114858   63.465673352    4.404883133
    2.303834613   62.783568462  -17.301826374
    2.408554368   59.936697550  -36.675383489
    2.513274123   55.241889149  -52.395591857
    2.617993878   49.132854233  -63.552723428
    2.722713633   42.125343689  -69.482701601
    2.827433388   34.774851807  -70.076193933
    2.932153143   27.616797740  -66.004396204
    3.036872898   21.076558511  -58.487191730
